year,season_type,game_id,team,opp,week,attempts_total,yards_total,td_total,fumbles_total,fumbles_lost_total,fumbles_out_of_bounds_total,epa_total,attempts_designed,yards_designed,td_designed,fumbles_designed,fumbles_lost_designed,fumbles_out_of_bounds_designed,epa_designed,attempts_scramble,yards_scramble,td_scramble,fumbles_scramble,fumbles_lost_scramble,fumbles_out_of_bounds_scramble,epa_scramble,attempts_kneel,yards_kneel,td_kneel,fumbles_kneel,fumbles_lost_kneel,fumbles_out_of_bounds_kneel,epa_kneel,attempts,yards,td,fumbles,fumbles_lost,fumbles_out_of_bounds,epa,attempts_rb,yards_rb,td_rb,epa_rb,attempts_qb_designed,yards_qb_designed,td_qb_designed,epa_qb_designed,attempts_qb_scramble,yards_qb_scramble,td_qb_scramble,epa_qb_scramble,attempts_qb_kneel,yards_qb_kneel,epa_qb_kneel,attempts_wr,yards_wr,td_wr,epa_wr,attempts_other,yards_other,td_other,epa_other
2020,REG,2020_11_ATL_NO,NO,ATL,11,36,166,3,1,1,0,0.5747122297470926,32,147,2,1,1,0,-0.2814097850059625,4,19,1,0,0,0,0.8561220147530548,0,0,0,0,0,0,0.0,36,166,3,1,1,0,0.5747122297470926,25,94,1,-3.4490147337492085,6,30,1,1.6634206221206111,4,19,1,0.8561220147530548,0,0,0.0,1,23,0,1.5041843266226351,0,0,0,0.0
2020,REG,2020_11_CIN_WAS,CIN,WAS,11,18,70,0,1,1,0,-4.1651071946835145,16,49,0,0,0,0,-3.3919216903159395,2,21,0,1,1,0,-0.7731855043675746,0,0,0,0,0,0,0.0,18,70,0,1,1,0,-4.1651071946835145,14,37,0,-3.793464944232255,1,10,0,0.8608141461154446,2,21,0,-0.7731855043675746,0,0,0.0,1,2,0,-0.4592708921991289,0,0,0,0.0
2020,REG,2020_11_CIN_WAS,WAS,CIN,11,34,164,1,0,0,0,-0.06516369693125479,31,167,1,0,0,0,1.3819464942018516,0,0,0,0,0,0,0.0,3,-3,0,0,0,0,-1.4471101911331061,31,167,1,0,0,0,1.3819464942018516,30,165,1,0.8516572888285865,0,0,0,0.0,0,0,0,0.0,3,-3,-1.4471101911331061,0,0,0,0.0,1,2,0,0.5302892053732648
2020,REG,2020_11_DAL_MIN,DAL,MIN,11,31,180,1,0,0,0,5.688505265163258,28,175,1,0,0,0,7.621305666863918,1,7,0,0,0,0,1.7081879209727049,2,-2,0,0,0,0,-3.6409883226733655,29,182,1,0,0,0,9.329493587836623,26,163,1,5.401590340828989,0,0,0,0.0,1,7,0,1.7081879209727049,2,-2,-3.6409883226733655,2,12,0,2.2197153260349296,0,0,0,0.0
2020,REG,2020_11_DAL_MIN,MIN,DAL,11,29,125,1,0,0,0,2.7197765140444967,28,121,1,0,0,0,1.1096362813841547,1,4,0,0,0,0,1.6101402326603418,0,0,0,0,0,0,0.0,29,125,1,0,0,0,2.7197765140444967,28,121,1,1.1096362813841547,0,0,0,0.0,1,4,0,1.6101402326603418,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_11_DET_CAR,CAR,DET,11,34,116,1,2,0,0,-3.990861786180176,31,120,1,2,0,0,-2.5050344031769782,0,0,0,0,0,0,0.0,3,-4,0,0,0,0,-1.4858273830031976,31,120,1,2,0,0,-2.5050344031769782,27,93,1,-2.9746459399466403,2,2,0,-0.9129704457591289,0,0,0,0.0,3,-4,-1.4858273830031976,2,25,0,1.382581982528791,0,0,0,0.0
2020,REG,2020_11_DET_CAR,DET,CAR,11,17,40,0,1,1,0,-9.398998171731364,15,35,0,1,1,0,-9.73770921229152,1,6,0,0,0,0,0.3387110405601561,1,-1,0,0,0,0,0.0,16,41,0,1,1,0,-9.398998171731364,13,35,0,-4.2537100340705365,2,0,0,-5.4839991782209845,1,6,0,0.3387110405601561,1,-1,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_11_GB_IND,GB,IND,11,18,66,1,1,1,0,-4.214911201095673,16,53,1,1,1,0,-4.943458716908935,2,13,0,0,0,0,0.7285475158132613,0,0,0,0,0,0,0.0,18,66,1,1,1,0,-4.214911201095673,15,53,1,0.9035367068718188,1,0,0,-5.846995423780753,2,13,0,0.7285475158132613,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_11_GB_IND,IND,GB,11,37,140,0,0,0,0,-2.650188089372152,36,141,0,0,0,0,-2.650188089372152,0,0,0,0,0,0,0.0,1,-1,0,0,0,0,0.0,36,141,0,0,0,0,-2.650188089372152,32,113,0,-5.47746222491891,2,9,0,2.260491010267287,0,0,0,0.0,1,-1,0.0,2,19,0,0.5667831252794713,0,0,0,0.0
2020,REG,2020_11_KC_LV,KC,LV,11,27,108,3,0,0,0,1.9702541322330949,23,92,3,0,0,0,2.6092874207533896,2,18,0,0,0,0,0.7538433467270808,2,-2,0,0,0,0,-1.3928766352473756,25,110,3,0,0,0,3.3631307674804702,21,94,3,3.6417305991053586,0,0,0,0.0,2,18,0,0.7538433467270808,2,-2,-1.3928766352473756,2,-2,0,-1.0324431783519685,0,0,0,0.0
2020,REG,2020_11_KC_LV,LV,KC,11,26,89,1,0,0,0,-2.7543824716995,23,83,1,0,0,0,-2.3087509771867185,2,7,0,0,0,0,-0.44563149451278156,1,-1,0,0,0,0,0.0,25,90,1,0,0,0,-2.7543824716995,22,71,1,-2.949122896738117,0,0,0,0.0,2,7,0,-0.44563149451278156,1,-1,0.0,1,12,0,0.6403719195513986,0,0,0,0.0
2020,REG,2020_11_LA_TB,LA,TB,11,20,37,0,1,0,0,-8.972526330422724,20,37,0,1,0,0,-8.972526330422724,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,20,37,0,1,0,0,-8.972526330422724,16,40,0,-5.700216188192015,1,0,0,-0.7346793906763196,0,0,0,0.0,0,0,0.0,2,-4,0,-1.8495886242599227,1,1,0,-0.6880421272944659
2020,REG,2020_11_LA_TB,TB,LA,11,18,42,1,0,0,0,-3.875340991828125,18,42,1,0,0,0,-3.875340991828125,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,18,42,1,0,0,0,-3.875340991828125,17,41,1,-3.6643958908389322,0,0,0,0.0,0,0,0,0.0,0,0,0.0,1,1,0,-0.21094510098919272,0,0,0,0.0
2020,REG,2020_11_MIA_DEN,DEN,MIA,11,33,189,2,1,1,0,-4.147251878142191,32,175,2,1,1,0,-7.091548168658113,1,14,0,0,0,0,2.9442962905159216,0,0,0,0,0,0,0.0,33,189,2,1,1,0,-4.147251878142191,31,166,2,-7.827732794777325,1,9,0,0.7361846261192113,1,14,0,2.9442962905159216,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_11_MIA_DEN,MIA,DEN,11,17,56,0,0,0,0,-1.6257650464768685,16,55,0,0,0,0,-0.21084435901138926,1,1,0,0,0,0,-1.4149206874654792,0,0,0,0,0,0,0.0,17,56,0,0,0,0,-1.6257650464768685,14,47,0,-1.1469456965569407,1,5,0,1.274266176042147,1,1,0,-1.4149206874654792,0,0,0.0,1,3,0,-0.3381648384965956,0,0,0,0.0
2020,REG,2020_11_NE_HOU,HOU,NE,11,19,55,1,0,0,0,-4.189583693892928,13,19,0,0,0,0,-6.572971081594005,6,36,1,0,0,0,2.3833873877010774,0,0,0,0,0,0,0.0,19,55,1,0,0,0,-4.189583693892928,13,19,0,-6.572971081594005,0,0,0,0.0,6,36,1,2.3833873877010774,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_11_NE_HOU,NE,HOU,11,24,86,1,0,0,0,-0.3770987546886322,23,87,1,0,0,0,-0.3770987546886322,0,0,0,0,0,0,0.0,1,-1,0,0,0,0,0.0,23,87,1,0,0,0,-0.3770987546886322,20,69,1,-2.532644498511218,2,7,0,0.999860686890315,0,0,0,0.0,1,-1,0.0,1,11,0,1.1556850569322703,0,0,0,0.0
2020,REG,2020_11_NYJ_LAC,LAC,NYJ,11,26,29,0,0,0,0,-8.021373472874984,24,18,0,0,0,0,-9.642793878098018,2,11,0,0,0,0,1.6214204052230343,0,0,0,0,0,0,0.0,26,29,0,0,0,0,-8.021373472874984,23,46,0,-7.71775057190098,0,0,0,0.0,2,11,0,1.6214204052230343,0,0,0.0,0,0,0,0.0,1,-28,0,-1.92504330619704
2020,REG,2020_11_NYJ_LAC,NYJ,LAC,11,24,96,2,0,0,0,-0.6865984745090833,23,94,2,0,0,0,-0.2199306123657158,1,2,0,0,0,0,-0.4666678621433675,0,0,0,0,0,0,0.0,24,96,2,0,0,0,-0.6865984745090833,23,94,2,-0.2199306123657158,0,0,0,0.0,1,2,0,-0.4666678621433675,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_11_PHI_CLE,CLE,PHI,11,40,134,1,1,0,0,-13.229338902449479,39,135,1,1,0,0,-11.552661645743308,0,0,0,0,0,0,0.0,1,-1,0,0,0,0,-1.6766772567061707,39,135,1,1,0,0,-11.552661645743308,33,123,1,-10.72100674144948,5,10,0,-1.4456339731113985,0,0,0,0.0,1,-1,-1.6766772567061707,1,2,0,0.6139790688175708,0,0,0,0.0
2020,REG,2020_11_PHI_CLE,PHI,CLE,11,25,106,0,1,1,0,-5.927427040762268,25,106,0,1,1,0,-5.927427040762268,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,25,106,0,1,1,0,-5.927427040762268,21,90,0,-5.180235472565983,4,16,0,-0.7471915681962855,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_11_PIT_JAX,JAX,PIT,11,17,73,0,0,0,0,1.5786259057058487,17,73,0,0,0,0,1.5786259057058487,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,17,73,0,0,0,0,1.5786259057058487,17,73,0,1.5786259057058487,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_11_PIT_JAX,PIT,JAX,11,27,106,1,0,0,0,-4.233305859321262,24,110,1,0,0,0,-0.18509916774928503,0,0,0,0,0,0,0.0,3,-4,0,0,0,0,-4.048206691571977,24,110,1,0,0,0,-0.18509916774928503,23,107,1,-0.0226366202114144,0,0,0,0.0,0,0,0,0.0,3,-4,-4.048206691571977,1,3,0,-0.1624625475378707,0,0,0,0.0
2020,REG,2020_11_TEN_BAL,BAL,TEN,11,33,129,1,0,0,0,0.7450382685825123,30,112,1,0,0,0,1.697733735723887,3,17,0,0,0,0,-0.9526954671413747,0,0,0,0,0,0,0.0,33,129,1,0,0,0,0.7450382685825123,20,78,1,0.1901529323076834,10,34,0,1.5075808034162037,3,17,0,-0.9526954671413747,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_11_TEN_BAL,TEN,BAL,11,34,173,1,1,0,0,-1.5006640240026172,31,159,1,1,0,0,-1.2115278473647777,2,15,0,0,0,0,0.8654218738083728,1,-1,0,0,0,0,-1.1545580504462123,33,174,1,1,0,0,-0.3461059735564049,29,134,1,-2.9837180534086656,1,21,0,1.3739305947674438,2,15,0,0.8654218738083728,1,-1,-1.1545580504462123,1,4,0,0.3982596112764441,0,0,0,0.0
2020,REG,2020_12_ARI_NE,ARI,NE,12,34,138,2,0,0,0,-2.4363422386830496,31,109,2,0,0,0,-3.0354935594385313,3,29,0,0,0,0,0.5991513207554818,0,0,0,0,0,0,0.0,34,138,2,0,0,0,-2.4363422386830496,28,107,2,-2.786341749482584,2,2,0,0.288624934037216,3,29,0,0.5991513207554818,0,0,0.0,1,0,0,-0.5377767439931631,0,0,0,0.0
2020,REG,2020_12_ARI_NE,NE,ARI,12,30,110,2,0,0,0,0.40427996596554205,30,110,2,0,0,0,0.40427996596554205,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,30,110,2,0,0,0,0.40427996596554205,19,65,2,0.365817964484448,9,46,0,2.4723209130461328,0,0,0,0.0,0,0,0.0,2,-1,0,-2.4338589115650393,0,0,0,0.0
2020,REG,2020_12_BAL_PIT,BAL,PIT,12,28,129,1,1,1,0,-3.7321711241966122,27,120,1,1,1,0,-4.204664663644508,1,9,0,0,0,0,0.4724935394478962,0,0,0,0,0,0,0.0,28,129,1,1,1,0,-3.7321711241966122,18,45,1,-6.9557703151367605,9,75,0,2.751105651492252,1,9,0,0.4724935394478962,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_12_BAL_PIT,PIT,BAL,12,20,68,0,0,0,0,-3.695001690153731,19,69,0,0,0,0,-2.403511195530882,0,0,0,0,0,0,0.0,1,-1,0,0,0,0,-1.2914904946228492,19,69,0,0,0,0,-2.403511195530882,19,69,0,-2.403511195530882,0,0,0,0.0,0,0,0,0.0,1,-1,-1.2914904946228492,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_12_CAR_MIN,CAR,MIN,12,28,107,0,0,0,0,-1.2615607566447147,26,95,0,0,0,0,-1.9245094084762968,2,12,0,0,0,0,0.6629486518315822,0,0,0,0,0,0,0.0,28,107,0,0,0,0,-1.2615607566447147,25,90,0,-2.4435515965451486,0,0,0,0.0,2,12,0,0.6629486518315822,0,0,0.0,1,5,0,0.5190421880688518,0,0,0,0.0
2020,REG,2020_12_CAR_MIN,MIN,CAR,12,24,96,0,1,1,0,-6.962798192860479,21,77,0,1,1,0,-9.257108904592148,2,20,0,0,0,0,2.2943107117316686,1,-1,0,0,0,0,0.0,23,97,0,1,1,0,-6.962798192860479,20,67,0,-9.828019152799076,0,0,0,0.0,2,20,0,2.2943107117316686,1,-1,0.0,0,0,0,0.0,1,10,0,0.5709102482069284
2020,REG,2020_12_CHI_GB,CHI,GB,12,16,121,0,1,0,0,4.8706934515503235,15,110,0,1,0,0,4.345942186366301,1,11,0,0,0,0,0.5247512651840225,0,0,0,0,0,0,0.0,16,121,0,1,0,0,4.8706934515503235,11,103,0,6.124820922239451,2,-1,0,-1.288515322637977,1,11,0,0.5247512651840225,0,0,0.0,2,8,0,-0.4903634132351727,0,0,0,0.0
2020,REG,2020_12_CHI_GB,GB,CHI,12,39,182,1,0,0,0,3.89623687893618,35,170,1,0,0,0,6.790672326693312,2,12,0,0,0,0,0.4253078949404881,2,0,0,0,0,0,-3.3197433426976204,37,182,1,0,0,0,7.2159802216338,34,163,1,6.263181456364692,0,0,0,0.0,2,12,0,0.4253078949404881,2,0,-3.3197433426976204,1,7,0,0.5274908703286201,0,0,0,0.0
2020,REG,2020_12_CLE_JAX,CLE,JAX,12,33,207,1,0,0,0,5.2965230297413655,29,206,1,0,0,0,5.5855027555371635,1,4,0,0,0,0,-0.28897972579579806,3,-3,0,0,0,0,0.0,30,210,1,0,0,0,5.2965230297413655,29,206,1,5.585502755537164,0,0,0,0.0,1,4,0,-0.28897972579579806,3,-3,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_12_CLE_JAX,JAX,CLE,12,25,140,1,1,0,0,5.556576284463517,24,136,1,1,0,0,5.771833807462826,1,4,0,0,0,0,-0.215257522999309,0,0,0,0,0,0,0.0,25,140,1,1,0,0,5.556576284463517,22,128,1,4.831783143512439,1,2,0,0.519955272146035,1,4,0,-0.215257522999309,0,0,0.0,1,6,0,0.4200953918043524,0,0,0,0.0
2020,REG,2020_12_HOU_DET,DET,HOU,12,29,109,2,2,2,0,-12.76035720988875,28,106,2,2,2,0,-13.567719308834056,1,3,0,0,0,0,0.8073620989453048,0,0,0,0,0,0,0.0,29,109,2,2,2,0,-12.76035720988875,27,106,2,-9.750260044762397,0,0,0,0.0,1,3,0,0.8073620989453048,0,0,0.0,0,0,0,0.0,1,0,0,-3.817459264071658
2020,REG,2020_12_HOU_DET,HOU,DET,12,23,77,0,1,1,0,-7.173880835005548,16,54,0,1,1,0,-6.370030698599294,3,27,0,0,0,0,0.9997126530506649,4,-4,0,0,0,0,-1.8035627894569186,19,81,0,1,1,0,-5.370318045548629,14,49,0,-5.876987046911381,1,1,0,-1.245838343980722,3,27,0,0.9997126530506649,4,-4,-1.8035627894569186,0,0,0,0.0,1,4,0,0.7527946922928095
2020,REG,2020_12_KC_TB,KC,TB,12,20,87,0,0,0,0,-3.4083722819923423,17,76,0,0,0,0,-2.6756436735158786,2,12,0,0,0,0,0.7816729659680276,1,-1,0,0,0,0,-1.5144015744444914,19,88,0,0,0,0,-1.893970707547851,16,59,0,-4.391262209392153,1,17,0,1.715618535876274,2,12,0,0.7816729659680276,1,-1,-1.5144015744444914,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_12_KC_TB,TB,KC,12,13,75,0,0,0,0,0.77165876084473,12,76,0,0,0,0,0.77165876084473,0,0,0,0,0,0,0.0,1,-1,0,0,0,0,0.0,12,76,0,0,0,0,0.77165876084473,12,76,0,0.7716587608447298,0,0,0,0.0,0,0,0,0.0,1,-1,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_12_LAC_BUF,BUF,LAC,12,30,172,1,2,2,0,-4.468892153876369,28,165,1,2,2,0,-6.323842726065778,1,8,0,0,0,0,1.8549505721894093,1,-1,0,0,0,0,0.0,29,173,1,2,2,0,-4.468892153876369,20,141,0,-1.1494138853740887,7,25,1,-4.35025059239706,1,8,0,1.8549505721894093,1,-1,0.0,1,-1,0,-0.8241782482946292,0,0,0,0.0
2020,REG,2020_12_LAC_BUF,LAC,BUF,12,24,76,1,0,0,0,-11.466673705993497,24,76,1,0,0,0,-11.466673705993497,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,24,76,1,0,0,0,-11.466673705993497,22,78,1,-6.613242716329448,2,-2,0,-4.853430989664048,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_12_LV_ATL,ATL,LV,12,32,125,1,0,0,0,-2.402907333116565,28,124,1,0,0,0,-2.4117754160087146,1,5,0,0,0,0,0.008868082892149687,3,-4,0,0,0,0,0.0,29,129,1,0,0,0,-2.402907333116565,28,124,1,-2.411775416008715,0,0,0,0.0,1,5,0,0.008868082892149687,3,-4,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_12_LV_ATL,LV,ATL,12,14,40,0,1,1,0,-12.134264229622204,13,31,0,1,1,0,-13.46489936124999,1,9,0,0,0,0,1.3306351316277871,0,0,0,0,0,0,0.0,14,40,0,1,1,0,-12.134264229622204,12,33,0,-12.536011287593283,0,0,0,0.0,1,9,0,1.3306351316277871,0,0,0.0,1,-2,0,-0.928888073656708,0,0,0,0.0
2020,REG,2020_12_MIA_NYJ,MIA,NYJ,12,25,104,0,2,2,0,-13.994399961433375,23,106,0,2,2,0,-8.869118465110661,0,0,0,0,0,0,0.0,2,-2,0,0,0,0,-5.125281496322714,23,106,0,2,2,0,-8.869118465110661,22,94,0,-10.31870068027638,1,12,0,1.4495822151657194,0,0,0,0.0,2,-2,-5.125281496322714,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_12_MIA_NYJ,NYJ,MIA,12,23,87,0,0,0,0,-6.246772212558426,21,78,0,0,0,0,-7.522725769376848,2,9,0,0,0,0,1.275953556818422,0,0,0,0,0,0,0.0,23,87,0,0,0,0,-6.246772212558426,21,78,0,-7.522725769376848,0,0,0,0.0,2,9,0,1.275953556818422,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_12_NO_DEN,DEN,NO,12,33,100,0,1,1,0,-19.048562917623418,32,95,0,1,1,0,-18.06365883792539,1,5,0,0,0,0,-0.9849040796980262,0,0,0,0,0,0,0.0,33,100,0,1,1,0,-19.048562917623418,29,101,0,-13.52286381542217,0,0,0,0.0,0,0,0,0.0,0,0,0.0,4,-1,0,-5.525699102201249,0,0,0,0.0
2020,REG,2020_12_NO_DEN,NO,DEN,12,44,229,4,1,0,0,11.253521969541907,42,225,4,1,0,0,13.127144923899323,2,4,0,0,0,0,-1.8736229543574154,0,0,0,0,0,0,0.0,44,229,4,1,0,0,11.253521969541907,33,184,2,7.466177689610049,8,40,2,6.200582095887512,2,4,0,-1.8736229543574154,0,0,0.0,1,1,0,-0.5396148615982383,0,0,0,0.0
2020,REG,2020_12_NYG_CIN,CIN,NYG,12,15,40,0,0,0,0,0.22123692434979603,12,35,0,0,0,0,1.64171530213207,2,6,0,0,0,0,-1.420478377782274,1,-1,0,0,0,0,0.0,14,41,0,0,0,0,0.22123692434979603,9,30,0,-0.4837622931227089,1,2,0,0.3830764547456056,2,6,0,-1.420478377782274,1,-1,0.0,1,-4,0,-1.4611832234077156,1,7,0,3.203584363916889
2020,REG,2020_12_NYG_CIN,NYG,CIN,12,42,142,1,0,0,0,-1.0807639885027531,35,126,1,0,0,0,1.0375959241497688,5,18,0,0,0,0,-0.3227287271292877,2,-2,0,0,0,0,-1.7956311855232343,40,144,1,0,0,0,0.7148671970204811,30,112,1,0.4490731148249827,4,10,0,0.6347274493891746,5,18,0,-0.3227287271292877,2,-2,-1.7956311855232343,1,4,0,-0.046204640064388514,0,0,0,0.0
2020,REG,2020_12_SEA_PHI,PHI,SEA,12,14,70,0,0,0,0,1.211363874404924,11,42,0,0,0,0,-0.005281347752315924,3,28,0,0,0,0,1.21664522215724,0,0,0,0,0,0,0.0,14,70,0,0,0,0,1.211363874404924,9,28,0,-2.1274229688860937,2,14,0,2.122141621133778,3,28,0,1.21664522215724,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_12_SEA_PHI,SEA,PHI,12,30,76,1,0,0,0,-2.5324294644195717,26,67,1,0,0,0,-2.3273286992006135,2,11,0,0,0,0,-0.2051007652189583,2,-2,0,0,0,0,0.0,28,78,1,0,0,0,-2.5324294644195717,23,63,1,-2.064925618495061,2,3,0,-1.0002652298426253,2,11,0,-0.2051007652189583,2,-2,0.0,1,1,0,0.7378621491370723,0,0,0,0.0
2020,REG,2020_12_SF_LA,LA,SF,12,28,126,1,1,1,0,-7.417344072076958,23,115,1,0,0,0,-2.1978623720933683,4,12,0,1,1,0,-5.219481699983589,1,-1,0,0,0,0,0.0,27,127,1,1,1,0,-7.417344072076958,22,107,1,-3.0692949807853447,0,0,0,0.0,4,12,0,-5.219481699983589,1,-1,0.0,1,8,0,0.8714326086919755,0,0,0,0.0
2020,REG,2020_12_SF_LA,SF,LA,12,33,112,1,2,2,0,-17.20958021475235,33,112,1,2,2,0,-17.20958021475235,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,33,112,1,2,2,0,-17.20958021475235,31,104,1,-19.093265293398872,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,2,8,0,1.883685078646522
2020,REG,2020_12_TEN_IND,IND,TEN,12,21,56,2,0,0,0,0.31227258002036207,19,55,2,0,0,0,-2.0520028659084346,1,2,0,0,0,0,2.3642754459287967,1,-1,0,0,0,0,0.0,20,57,2,0,0,0,0.31227258002036207,16,51,0,-3.2275785928359255,2,2,2,1.5819345016789157,1,2,0,2.3642754459287967,1,-1,0.0,1,2,0,-0.4063587747514248,0,0,0,0.0
2020,REG,2020_12_TEN_IND,TEN,IND,12,45,229,4,0,0,0,7.201886292343261,42,234,4,0,0,0,11.80847714349511,0,0,0,0,0,0,0.0,3,-5,0,0,0,0,-4.60659085115185,42,234,4,0,0,0,11.80847714349511,39,226,3,10.342876868759049,2,3,1,1.7725318495067768,0,0,0,0.0,3,-5,-4.60659085115185,1,5,0,-0.3069315747707151,0,0,0,0.0
2020,REG,2020_12_WAS_DAL,DAL,WAS,12,18,60,0,1,1,0,-5.228696354548448,16,45,0,1,1,0,-8.409641907666812,2,15,0,0,0,0,3.180945553118363,0,0,0,0,0,0,0.0,18,60,0,1,1,0,-5.228696354548448,14,44,0,-7.066618031065447,1,2,0,1.5631562502239833,2,15,0,3.180945553118363,0,0,0.0,1,-1,0,-2.9061801268253475,0,0,0,0.0
2020,REG,2020_12_WAS_DAL,WAS,DAL,12,36,182,3,0,0,0,7.483395555143942,33,181,3,0,0,0,11.146596147533273,1,3,0,0,0,0,-0.30663899023784325,2,-2,0,0,0,0,-3.356561602151487,34,184,3,0,0,0,10.83995715729543,32,178,3,10.568462626397375,0,0,0,0.0,1,3,0,-0.30663899023784325,2,-2,-3.356561602151487,0,0,0,0.0,1,3,0,0.5781335211358964
2020,REG,2020_13_BUF_SF,BUF,SF,13,27,81,0,1,1,0,-11.017047237520945,24,72,0,1,1,0,-9.189957358091979,2,10,0,0,0,0,0.4951003189198673,1,-1,0,0,0,0,-2.3221901983488347,26,82,0,1,1,0,-8.694857039172112,21,70,0,-2.458418353609651,3,2,0,-6.731539004482328,2,10,0,0.4951003189198673,1,-1,-2.3221901983488347,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_13_BUF_SF,SF,BUF,13,21,86,0,0,0,0,-6.797394180233823,21,86,0,0,0,0,-6.797394180233823,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,21,86,0,0,0,0,-6.797394180233823,18,78,0,-5.073631079372717,0,0,0,0.0,0,0,0,0.0,0,0,0.0,1,3,0,-0.4605324582662434,2,5,0,-1.2632306425948627
2020,REG,2020_13_CIN_MIA,CIN,MIA,13,17,40,0,0,0,0,-0.952699711255264,16,39,0,0,0,0,-1.8088932693353859,1,1,0,0,0,0,0.8561935580801219,0,0,0,0,0,0,0.0,17,40,0,0,0,0,-0.952699711255264,15,37,0,-3.865818179852795,1,2,0,2.056924910517409,1,1,0,0.8561935580801219,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_13_CIN_MIA,MIA,CIN,13,28,110,0,1,1,0,-7.929687061696313,26,108,0,1,1,0,-7.839358243974857,1,4,0,0,0,0,-0.09032881772145628,1,-2,0,0,0,0,0.0,27,112,0,1,1,0,-7.929687061696313,25,107,0,-9.417931156232953,1,1,0,1.578572912258096,1,4,0,-0.09032881772145628,1,-2,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_13_CLE_TEN,CLE,TEN,13,36,118,1,1,1,0,-9.565068147465354,33,115,1,1,1,0,-8.273781607014826,2,4,0,0,0,0,0.0387995209312067,1,-1,0,0,0,0,-1.3300860613817351,35,119,1,1,1,0,-8.234982086083619,32,113,1,-3.272333638655254,1,2,0,-5.001447968359571,2,4,0,0.0387995209312067,1,-1,-1.3300860613817351,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_13_CLE_TEN,TEN,CLE,13,18,62,1,2,1,0,-9.551907198532717,18,62,1,2,1,0,-9.551907198532717,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,18,62,1,2,1,0,-9.551907198532717,17,62,1,-8.25869517508545,0,0,0,0.0,0,0,0,0.0,0,0,0.0,1,0,0,-1.2932120234472675,0,0,0,0.0
2020,REG,2020_13_DAL_BAL,BAL,DAL,13,37,294,2,1,0,0,19.281341103080194,32,258,2,1,0,0,13.610970365465619,5,36,0,0,0,0,5.670370737614577,0,0,0,0,0,0,0.0,37,294,2,1,0,0,19.281341103080194,24,200,1,10.223386241239496,8,58,1,3.3875841242261227,5,36,0,5.670370737614577,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_13_DAL_BAL,DAL,BAL,13,28,111,0,0,0,0,-5.620697826350806,28,111,0,0,0,0,-5.620697826350806,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,28,111,0,0,0,0,-5.620697826350806,26,99,0,-8.646020235697506,1,2,0,2.3445614669471984,0,0,0,0.0,0,0,0.0,1,10,0,0.6807609423995018,0,0,0,0.0
2020,REG,2020_13_DEN_KC,DEN,KC,13,33,179,0,0,0,0,2.518405068956242,32,171,0,0,0,0,3.094714370323344,1,8,0,0,0,0,-0.576309301367102,0,0,0,0,0,0,0.0,33,179,0,0,0,0,2.518405068956242,29,157,0,1.9153931790497145,1,1,0,0.3860249551362358,1,8,0,-0.576309301367102,0,0,0.0,2,13,0,0.7932962361373939,0,0,0,0.0
